1;1;1;34762
1;1;2;5215
1;1;3;4858
1;1;4;1188
1;1;5;33104
1;1;6;30164
1;1;7;24389
1;1;8;7424
1;1;9;1378
1;1;10;32109
1;1;11;880
1;1;12;1731
1;1;13;701
1;1;14;20412
1;1;15;642
1;1;16;7505
1;1;17;7709
1;1;18;7694
1;1;19;2741
1;1;20;21094
1;1;21;7083
1;1;22;34306
1;1;23;1013
1;1;24;16093
1;1;25;17665
1;1;26;23880
1;1;27;7720
1;1;28;812
1;1;29;33996
1;1;30;7009
1;1;31;1522
1;1;32;23890
1;1;33;29087
1;1;34;7646
1;1;35;17379
1;1;36;32168
1;1;37;8233
1;1;38;8033
1;1;39;8269
1;1;40;25341
1;1;41;835
1;1;42;162
1;1;43;930
1;1;44;1223
1;1;45;30382
1;1;46;844
1;1;47;1069
1;1;48;1085
1;1;49;29626
1;1;50;808
1;1;51;850
1;1;52;934
1;1;53;27137
1;1;54;26248
1;1;55;7370
1;1;56;24306
1;1;57;7365
1;1;58;7359
1;1;59;7355
1;1;60;7357
1;1;61;7371
1;1;62;887
1;1;63;6129
1;1;64;969
1;1;65;21179
1;1;66;909
1;1;67;7372
1;1;68;7373
1;1;69;4815
1;1;70;33666
1;1;71;23728
1;1;72;2839
1;1;73;4842
1;1;74;1594
1;1;75;28495
1;1;76;34672
1;1;77;361
1;1;78;4734
1;1;79;0
2;1;1;31461
2;1;2;17201
2;1;3;29921
2;1;4;3205
2;1;5;5202
2;1;6;2353
2;1;7;19987
2;1;8;5729
2;1;9;4994
2;1;10;4798
2;1;11;28819
2;1;12;5056
2;1;13;34679
2;1;14;7953
2;1;15;6925
2;1;16;6217
2;1;17;34739
2;1;18;2539
2;1;19;1407
2;1;20;5888
2;1;21;24120
2;1;22;5224
2;1;23;5005
2;1;24;4350
2;1;25;4879
2;1;26;29509
2;1;27;5339
2;1;28;4753
2;1;29;5015
2;1;30;29730
2;1;31;6809
2;1;32;4740
2;1;33;5018
2;1;34;4780
2;1;35;32702
2;1;36;3003
2;1;37;34910
2;1;38;5189
2;1;39;1728
2;1;40;5362
2;1;41;4958
2;1;42;26079
2;1;43;5092
2;1;44;895
2;1;45;15458
2;1;46;18
2;1;47;17969
2;1;48;4978
2;1;49;4875
2;1;50;17095
2;1;51;4797
2;1;52;20010
2;1;53;4796
2;1;54;7740
2;1;55;1805
2;1;56;6888
2;1;57;1755
2;1;58;1727
2;1;59;2306
2;1;60;30969
2;1;61;31679
2;1;62;4804
2;1;63;30152
2;1;64;7308
2;1;65;33211
2;1;66;15760
2;1;67;122
2;1;68;8141
2;1;69;5159
2;1;70;5017
2;1;71;5006
2;1;72;4763
2;1;73;1732
2;1;74;6224
2;1;75;27613
2;1;76;24162
2;1;77;5055
2;1;78;28289
2;1;79;5097
2;1;80;8244
2;1;81;4988
2;1;82;4750
2;1;83;33024
2;1;84;24078
2;1;85;5856
2;1;86;28315
2;1;87;4985
2;1;88;5141
2;1;89;5204
2;1;90;6316
2;1;91;5111
2;1;92;4773
2;1;93;16580
2;1;94;7941
2;1;95;20690
2;1;96;31658
2;1;97;31663
2;1;98;31661
2;1;99;892
2;1;100;8365
2;1;101;33236
2;1;102;3223
2;1;103;2688
2;1;104;33346
2;1;105;363
2;1;106;28899
2;1;107;1854
2;1;108;0
2;1;109;2836
2;1;110;4524
2;1;111;32946
2;1;112;537
2;1;113;26046
2;1;114;768
2;1;115;4354
2;1;116;25262
2;1;117;32735
2;1;118;7315
2;1;119;5264
2;1;120;7730
2;1;121;1155
2;1;122;7011
2;1;123;1067
2;1;124;34650
2;1;125;23726
2;1;126;34646
2;1;127;8201
2;1;128;7316
2;1;129;7714
2;1;130;19375
2;1;131;15674
2;1;132;32245
2;1;133;7184
2;1;134;30863
2;1;135;27158
2;1;136;24822
2;1;137;31025
2;1;138;203
2;1;139;205
2;1;140;29839
2;1;141;30383
2;1;142;1268
2;1;143;2516
2;1;144;29893
2;1;145;5036
2;1;146;31156
2;1;147;30825
2;1;148;26190
2;1;149;28007
2;1;150;18887
2;1;151;1247
2;1;152;4779
2;1;153;23106
2;1;154;16673
2;1;155;1084
2;1;156;1246
2;1;157;1336
2;1;158;5792
2;1;159;22253
2;1;160;868
2;1;161;789
2;1;162;883
2;1;163;4319
2;1;164;1518
2;1;165;34544
2;1;166;30157
2;1;167;25908
2;1;168;27465
2;1;169;14930
2;1;170;26414
2;1;171;18835
2;1;172;26243
2;1;173;29647
2;1;174;7610
2;1;175;21335
2;1;176;0
1;2;1;2188
1;2;2;2191
1;2;3;24528
1;2;4;8202
1;2;5;767
1;2;6;449
1;2;7;1517
1;2;8;7314
1;2;9;2740
1;2;10;33947
1;2;11;573
1;2;12;23110
1;2;13;620
1;2;14;34593
1;2;15;5303
1;2;16;7040
1;2;17;28061
1;2;18;1720
1;2;19;23795
1;2;20;2259
1;2;21;7437
1;2;22;2212
1;2;23;32127
1;2;24;15631
1;2;25;30814
1;2;26;34199
1;2;27;30815
1;2;28;538
1;2;29;7072
1;2;30;33976
1;2;31;30411
1;2;32;25776
1;2;33;7618
1;2;34;8290
1;2;35;27124
1;2;36;1324
1;2;37;526
1;2;38;1934
1;2;39;552
1;2;40;25248
1;2;41;32562
1;2;42;6587
1;2;43;795
1;2;44;5053
1;2;45;24021
1;2;46;0
1;2;47;3238
1;2;48;4334
1;2;49;1566
1;2;50;843
1;2;51;945
1;2;52;16472
1;2;53;865
1;2;54;33318
1;2;55;22341
1;2;56;18716
1;2;57;3329
1;2;58;27934
1;2;59;809
1;2;60;24163
1;2;61;28546
1;2;62;8409
1;2;63;846
1;2;64;34331
1;2;65;32950
1;2;66;1008
1;2;67;658
1;2;68;33226
1;2;69;33306
1;2;70;29598
1;2;71;9490
1;2;72;8444
1;2;73;32776
1;2;74;19186
1;2;75;7226
1;2;76;28367
1;2;77;18996
1;2;78;21589
1;2;79;2840
1;2;80;8492
1;2;81;7867
1;2;82;33991
1;2;83;21147
1;2;84;932
1;2;85;5927
1;2;86;651
1;2;87;28985
1;2;88;15031
1;2;89;33513
1;2;90;6378
1;2;91;32245
1;2;92;33
1;2;93;23086
1;2;94;16062
1;2;95;25704
1;2;96;5794
1;2;97;23590
1;2;98;31750
1;2;99;34343
1;2;100;18963
1;2;101;4318
1;2;102;6321
1;2;103;24330
1;2;104;14927
1;2;105;1605
1;2;106;25543
1;2;107;17733
1;2;108;6181
1;2;109;3209
1;2;110;20844
1;2;111;6270
1;2;112;19441
1;2;113;26317
1;2;114;31517
1;2;115;17957
1;2;116;1337
1;2;117;1041
1;2;118;23852
1;2;119;1083
1;2;120;32973
1;2;121;891
1;2;122;30089
1;2;123;32864
1;2;124;1255
1;2;125;5791
1;2;126;2728
1;2;127;4358
1;2;128;6139
1;2;129;23702
1;2;130;853
1;2;131;3357
1;2;132;15265
1;2;133;26070
1;2;134;18837
1;2;135;3348
1;2;136;2456
1;2;137;3308
1;2;138;30812
1;2;139;4814
1;2;140;32813
1;2;141;0
2;2;1;26241
2;2;2;2091
2;2;3;4800
2;2;4;4974
2;2;5;5038
2;2;6;4775
2;2;7;4831
2;2;8;22296
2;2;9;32568
2;2;10;4801
2;2;11;34878
2;2;12;1181
2;2;13;4751
2;2;14;5787
2;2;15;5128
2;2;16;5929
2;2;17;4992
2;2;18;8410
2;2;19;4748
2;2;20;23070
2;2;21;15940
2;2;22;1959
2;2;23;5116
2;2;24;17907
2;2;25;6147
2;2;26;5012
2;2;27;5555
2;2;28;1734
2;2;29;4970
2;2;30;2300
2;2;31;30370
2;2;32;15825
2;2;33;32285
2;2;34;5127
2;2;35;8414
2;2;36;5550
2;2;37;1751
2;2;38;25100
2;2;39;898
2;2;40;5861
2;2;41;24125
2;2;42;5050
2;2;43;31548
2;2;44;7541
2;2;45;6603
2;2;46;4766
2;2;47;5178
2;2;48;5146
2;2;49;5052
2;2;50;5011
2;2;51;4903
2;2;52;2697
2;2;53;1826
2;2;54;34841
2;2;55;4755
2;2;56;8327
2;2;57;4895
2;2;58;4816
2;2;59;338
2;2;60;16607
2;2;61;30238
2;2;62;6272
2;2;63;1875
2;2;64;5564
2;2;65;5142
2;2;66;1876
2;2;67;31913
2;2;68;6144
2;2;69;5082
2;2;70;16697
2;2;71;6136
2;2;72;26064
2;2;73;1739
2;2;74;4783
2;2;75;32559
2;2;76;34121
2;2;77;5039
2;2;78;7480
2;2;79;19377
2;2;80;6359
2;2;81;4991
2;2;82;5061
2;2;83;19155
2;2;84;5109
2;2;85;5144
2;2;86;5152
2;2;87;4608
2;2;88;5571
2;2;89;5107
2;2;90;29250
2;2;91;5832
2;2;92;5140
2;2;93;30528
2;2;94;4857
2;2;95;5105
2;2;96;29035
2;2;97;2334
2;2;98;4824
2;2;99;5176
2;2;100;8412
2;2;101;5058
2;2;102;4957
2;2;103;4772
2;2;104;28125
2;2;105;19087
2;2;106;5170
2;2;107;5983
2;2;108;5239
2;2;109;4955
2;2;110;4945
2;2;111;5175
2;2;112;5190
2;2;113;15487
2;2;114;8319
2;2;115;1601
2;2;116;6395
2;2;117;8413
2;2;118;5804
2;2;119;5226
2;2;120;358
2;2;121;0
1;3;1;7161
1;3;2;33849
1;3;3;4981
1;3;4;15272
1;3;5;30809
1;3;6;8368
1;3;7;1625
1;3;8;19546
1;3;9;20231
1;3;10;6010
1;3;11;5114
1;3;12;2832
1;3;13;3349
1;3;14;8211
1;3;15;820
1;3;16;7104
1;3;17;5126
1;3;18;5048
1;3;19;5636
1;3;20;8030
1;3;21;4977
1;3;22;6887
1;3;23;5219
1;3;24;5166
1;3;25;22342
1;3;26;6865
1;3;27;1772
1;3;28;32606
1;3;29;6249
1;3;30;2621
1;3;31;4904
1;3;32;30968
1;3;33;32778
1;3;34;21276
1;3;35;21807
1;3;36;31023
1;3;37;5221
1;3;38;20621
1;3;39;33425
1;3;40;29895
1;3;41;30710
1;3;42;5788
1;3;43;2314
1;3;44;25195
1;3;45;21701
1;3;46;3046
1;3;47;576
1;3;48;20793
1;3;49;1888
1;3;50;17262
1;3;51;5093
1;3;52;1995
1;3;53;25860
1;3;54;30875
1;3;55;4896
1;3;56;1895
1;3;57;26054
1;3;58;32601
1;3;59;2698
1;3;60;7300
1;3;61;1760
1;3;62;1824
1;3;63;15426
1;3;64;1771
1;3;65;6286
1;3;66;4987
1;3;67;2949
1;3;68;4910
1;3;69;2627
1;3;70;31661
1;3;71;5542
1;3;72;31663
1;3;73;31658
1;3;74;21967
