1;1;1;363
1;1;2;4815
1;1;3;7359
1;1;4;7357
1;1;5;7371
1;1;6;7355
1;1;7;7372
1;1;8;16960
1;1;9;24306
1;1;10;697
1;1;11;33985
1;1;12;1255
1;1;13;1267
1;1;14;1268
1;1;15;18006
1;1;16;29839
1;1;17;15168
1;1;18;1924
1;1;19;24449
1;1;20;28517
1;1;21;205
1;1;22;1041
1;1;23;688
1;1;24;882
1;1;25;1337
1;1;26;24822
1;1;27;30863
1;1;28;27158
1;1;29;17714
1;1;30;32245
1;1;31;29399
1;1;32;29398
1;1;33;33071
1;1;34;8983
1;1;35;6322
1;1;36;6428
1;1;37;34611
1;1;38;2346
1;1;39;121
1;1;40;29892
1;1;41;4576
1;1;42;1189
1;1;43;4357
1;1;44;4328
1;1;45;26373
1;1;46;4333
1;1;47;7472
1;1;48;141
1;1;49;34374
1;1;50;31608
1;1;51;557
1;1;52;22825
1;1;53;624
1;1;54;1017
1;1;55;1067
1;1;56;23726
1;1;57;34646
1;1;58;34650
1;1;59;15674
1;1;60;33206
1;1;61;32876
1;1;62;23155
1;1;63;584
1;1;64;23110
1;1;65;768
1;1;66;26046
1;1;67;5682
1;1;68;30375
1;1;69;24180
1;1;70;8202
1;1;71;18872
1;1;72;4235
1;1;73;2100
1;1;74;1585
1;1;75;7309
1;1;76;0
2;1;1;28899
2;1;2;31461
2;1;3;5202
2;1;4;17201
2;1;5;3205
2;1;6;2353
2;1;7;26079
2;1;8;5010
2;1;9;18
2;1;10;5004
2;1;11;6809
2;1;12;4978
2;1;13;6224
2;1;14;4763
2;1;15;5006
2;1;16;24162
2;1;17;1407
2;1;18;22171
2;1;19;7953
2;1;20;6217
2;1;21;24120
2;1;22;3003
2;1;23;8141
2;1;24;5012
2;1;25;7308
2;1;26;2300
2;1;27;4804
2;1;28;5201
2;1;29;30969
2;1;30;2306
2;1;31;5555
2;1;32;7740
2;1;33;1734
2;1;34;30370
2;1;35;31679
2;1;36;1771
2;1;37;4748
2;1;38;5166
2;1;39;23070
2;1;40;29266
2;1;41;6887
2;1;42;4977
2;1;43;24078
2;1;44;325
2;1;45;6289
2;1;46;3349
2;1;47;820
2;1;48;19546
2;1;49;30809
2;1;50;20231
2;1;51;1625
2;1;52;15272
2;1;53;8368
2;1;54;8361
2;1;55;31658
2;1;56;31663
2;1;57;31661
2;1;58;4829
2;1;59;5205
2;1;60;4823
2;1;61;4949
2;1;62;4774
2;1;63;7617
2;1;64;6340
2;1;65;1374
2;1;66;20215
2;1;67;26515
2;1;68;4782
2;1;69;16575
2;1;70;32774
2;1;71;33686
2;1;72;24043
2;1;73;4825
2;1;74;16919
2;1;75;27965
2;1;76;3219
2;1;77;114
2;1;78;1212
2;1;79;2500
2;1;80;16908
2;1;81;28516
2;1;82;26836
2;1;83;6771
2;1;84;7492
2;1;85;15074
2;1;86;23596
2;1;87;30026
2;1;88;28784
2;1;89;5209
2;1;90;21343
2;1;91;406
2;1;92;30730
2;1;93;29032
2;1;94;22704
2;1;95;25213
2;1;96;22184
2;1;97;15767
2;1;98;1726
2;1;99;4579
2;1;100;6498
2;1;101;2699
2;1;102;0
2;1;103;34762
2;1;104;5037
2;1;105;661
2;1;106;1188
2;1;107;7753
2;1;108;16132
2;1;109;25745
2;1;110;1040
2;1;111;7747
2;1;112;1064
2;1;113;1015
2;1;114;8363
2;1;115;1065
2;1;116;881
2;1;117;4201
2;1;118;29342
2;1;119;34814
2;1;120;22751
2;1;121;936
2;1;122;31183
2;1;123;30812
2;1;124;34669
2;1;125;16759
2;1;126;30824
2;1;127;7980
2;1;128;34612
2;1;129;15180
2;1;130;31152
2;1;131;1378
2;1;132;1669
2;1;133;32109
2;1;134;24389
2;1;135;7424
2;1;136;960
2;1;137;31323
2;1;138;8188
2;1;139;34424
2;1;140;701
2;1;141;817
2;1;142;20412
2;1;143;508
2;1;144;27692
2;1;145;7505
2;1;146;7720
2;1;147;4487
2;1;148;22483
2;1;149;7646
2;1;150;23890
2;1;151;7374
2;1;152;33996
2;1;153;7009
2;1;154;956
2;1;155;812
2;1;156;2741
2;1;157;7694
2;1;158;32694
2;1;159;8272
2;1;160;8584
2;1;161;7709
2;1;162;1043
2;1;163;642
2;1;164;7070
2;1;165;1731
2;1;166;17665
2;1;167;16093
2;1;168;23990
2;1;169;34306
2;1;170;1013
2;1;171;935
2;1;172;7083
2;1;173;24047
2;1;174;27465
2;1;175;26414
2;1;176;14930
